Product_ID,Product_Title,Product_Rating,Category,Discounted_Price,Actual_Price,Discount_Percentage
3740,Cgreen Marathon Running,4.1,Men,569,949,40.04%
3741,Captain-12 Running shoes,4.1,,762,818,30.03%
3742,INTERFLEX Modern Running,4.4,Men,2399,3999,40.01%
3743,ARYA - GET,4.3,Women,3249,4999,35.01%
3744,Flip Flops,3.4,Men,480,999,51.95%
3745,Men Black Casual,3.9,Men,1463,3695,60.41%
3746,Fashion-02 Grey Pink,4,Women,616,999,38.34%
3747,Men Black Sandal,3.9,Men,711,2699,73.66%
3748,"punjabi jutti ,",2.9,Men,340,379,46.09%
3749,Lace Up For,4.2,Men,2156,2695,20.00%
3750,Sneakers For Men,4.2,Men,526,1129,49.65%
3751,Slippers,4.4,Women,599,1199,50.04%
3752,Women Red Heels,3.8,Women,499,999,50.05%
3753,Boots For Men,4.3,Men,1595,1599,0.25%
3754,Men Synthetic Leather,4,Men,399,900,55.67%
3755,Men Black Flats,3.9,Men,348,499,30.26%
3756,DOCTOR EXTRA SOFT,4.1,Women,360,599,39.90%
3757,"Women's/Ladies/Female/Girls Lightweight Comfortable,",4.4,Women,525,999,47.45%
3758,Mens Ethnic Blue,4,Men,399,499,20.04%
3759,Synthetic Leather Casual,4.2,Women,491,999,50.85%
3760,Women Multicolor Flats,3.7,,588,799,26.41%
3761,Casuals For Men,3.9,Men,389,999,61.06%
3762,Flip Flops,4.1,Women,299,499,40.08%
3763,Women Beige Flats,4,Women,379,1199,68.39%
3764,Socks Stylish Cricket,3.9,Men,449,999,55.06%
3765,Original Party Wear,3.8,Men,347,972,57.56%
3766,Combo Women Pack,3.6,Women,499,998,50.00%
3767,INSTACOMFIT RUNNER Running,4,Women,1799,2999,40.01%
3768,Boots For Women,4.3,Women,499,999,50.05%
3769,Men Black Sandal,3.5,Men,349,999,65.07%
3770,Boots For Women,4.2,Women,499,999,50.05%
3771,Running Shoes For,4,Women,499,999,50.05%
3772,Combo pack of,4.1,Women,674,1499,55.04%
3773,Slippers,4.3,Women,399,999,60.06%
3774,Slippers,4.4,Women,499,999,50.05%
3775,Men Brown Sandal,4.6,Men,341,349,2.29%
3776,Carina slim SL,4.1,Women,1539,3499,56.02%
3777,Bacca Bucci Men's,3.6,Men,999,999,0.00%
3778,Girls Stylish &,3.6,Women,427,999,57.26%
3779,Mojaris For Men,3.7,Men,499,549,9.11%
3780,Women Fur Slipper,3.5,Women,299,599,50.08%
3781,Running Shoes For,4.1,Women,499,749,33.38%
3782,Slider Flip Flops,3.5,Men,312,849,63.25%
3783,Training & Gym,4.1,Women,896,2499,64.15%
3784,Running Shoes For,3.9,Men,397,999,60.26%
3785,Men Synthetic Leather,4,Men,359,900,60.11%
3786,Jio-13 Running Shoes,4.1,Men,474,599,20.87%
3787,Flip Flops,3.6,Men,355,1399,74.62%
3788,Jutis For Women,3.9,Women,199,499,60.12%
3789,Men Multicolor Sandal,4,Men,474,999,52.55%
3790,SL-138 Casuals For,4.1,Women,496,625,20.64%
3791,"Women Black, White",3.8,Women,299,999,70.07%
3792,Women Blue Wedges,3.9,Women,357,999,64.26%
3793,New Stylish Shoes,4.2,Men,218,499,56.31%
3794,Women Black Heels,3.8,Women,499,999,50.05%
3795,Flip Flops,3.6,Men,360,999,63.96%
3796,Slippers,4,Men,199,599,66.78%
3797,Men Blue Sandal,3.9,Men,349,949,63.22%
3798,Girls Stylish Cut,4,Women,349,499,30.06%
3799,Women Pink Heels,3.8,,399,999,60.06%
3800,SOLARSOFT THONG 2,3.8,Men,1276,1595,20.00%
3801,Bellies Jutis For,4,Women,259,499,48.10%
3802,Boots For Women,4.3,Women,385,999,61.46%
3803,Slip On For,4.2,Men,854,899,5.01%
3804,Slip On For,4.7,Men,2392,2990,20.00%
3805,DRAGON Running Shoes,4.1,Men,1999,2499,20.01%
3806,Women Brown Flats,4,Women,349,655,46.72%
3807,Bellies For Women,3.9,Women,219,499,56.11%
3808,"Perfect Stylish,Trending High",4.3,Women,365,999,63.46%
3809,casual for men,4.1,Men,470,999,52.95%
3810,Seattle Walking Shoes,4.3,Women,536,999,46.35%
3811,Ladies Multi Phulkari,3.8,Women,999,1395,28.39%
3812,Flip Flops,3.7,Men,110,499,77.96%
3813,NIKE CHROMA THONG,4.3,Men,1047,1495,29.97%
3814,Jutis For Men,3.8,Men,332,499,33.47%
3815,Awesome Lace Up,4.3,Men,2806,2890,2.91%
3816,Sneakers For Women,3.6,Women,525,998,47.39%
3817,Bellies For Women,3.7,Women,283,546,40.08%
3818,Slip On For,3.8,Men,721,1799,59.92%
3819,Women Silver Heels,3.7,Women,502,1999,74.89%
3820,Women Tan Flats,4.1,Women,749,999,25.03%
3821,Punjabi Jutti Flip,3.8,Women,995,1495,33.44%
3822,Slip On For,4.1,Men,1499,5999,75.01%
3823,Slides,4.3,Women,246,599,58.93%
3824,Slip On For,3.9,Men,315,999,68.47%
3825,Flip Flops,4,Women,299,499,40.08%
3826,Women Maroon Wedges,4,Women,285,325,12.31%
3827,Women Silver Heels,3.9,Women,576,2299,74.95%
3828,Loafers For Men,3.9,Men,239,499,52.10%
3829,Slides,4,Men,399,499,20.04%
3830,Women Grey Sports,4.7,Women,404,499,19.04%
3831,Bellies For Women,3.9,Women,249,499,50.10%
3832,Slides,3.9,Men,498,1497,66.73%
3833,Sapience Long Boot,4,Women,499,999,50.05%
3834,CNV6012WT Sneakers For,4,Women,685,999,31.43%
3835,Flip Flops,3.7,Men,299,399,25.06%
3836,Women Black Wedges,3.9,Women,399,999,60.06%
3837,Victriox M Running,4.1,Men,1999,3999,50.01%
3838,Men SM-402 Navy,4.2,Men,490,499,1.80%
3839,Lace Up For,4,Men,399,999,60.06%
3840,Mesh Women 's,4.2,Women,424,999,57.56%
3841,Women Pink Flats,4.2,Women,399,699,42.92%
3842,Neil Slip On,4.3,Men,585,699,16.31%
3843,Women Black Wedges,4.2,Women,251,279,10.04%
3844,Floral IDP Running,4.1,Women,2009,4499,55.35%
3845,Bellies For Women,2.6,Women,338,999,66.17%
3846,Women Brown Wedges,3.5,Women,1749,2499,30.01%
3847,Zod Runner V3,4.1,Men,1799,3999,55.01%
3848,SL-138 Casuals For,4.1,Women,496,625,20.64%
3849,Office Shoes Slip,3.9,Men,499,999,50.05%
3850,Slip On For,3.9,Men,420,1199,64.97%
3851,Slippers,4.7,Women,599,1199,50.04%
3852,Oxygen Running Shoes,4,Men,499,999,50.05%
3853,impact 1 rubber,4.2,Men,1049,1699,38.26%
3854,Men Maroon Sandal,3.9,Men,899,1299,30.79%
3855,Mojari Mojaris For,3.9,Men,499,999,50.05%
3856,Women Pink Bellies,4.2,Women,483,899,46.27%
3857,Boots For Men,4.1,Men,499,999,50.05%
3858,Worldcup-03 Running shoes,4.1,Men,1424,1999,28.76%
3859,Women Black Heels,3.9,Women,499,638,21.79%
3860,Flip Flops,3.7,Men,299,999,70.07%
3861,Perfect Stylish Casual,4.2,Women,380,999,61.96%
3862,Jutis For Men,4.2,Men,2018,2690,24.98%
3863,"Latest Collection, Comfortable",3.9,Women,449,999,55.06%
3864,Derby For Men,4.1,Men,1559,5199,70.01%
3865,Women Multicolor Flats,3.9,,499,998,50.00%
3866,High top Sneakers,4,Men,510,1062,57.66%
3867,Running Shoes For,4.2,,1349,2699,50.02%
3868,"Women Running, Walking,",4.1,Women,499,999,50.05%
3869,Jutis For Men,3.9,Men,399,999,60.06%
3870,Leather Formals Slip,4,Men,995,2495,60.12%
3871,Jade X2 IDP,4.7,Men,1749,3499,50.01%
3872,Slides,3.8,Men,140,937,76.28%
3873,Women Brown Heels,4.2,Women,568,1249,54.52%
3874,Sneakers For Men,4.1,Men,399,999,60.06%
3875,LIANA Running Shoes,4.2,Women,735,799,8.01%
3876,Men Black Flats,4.1,Men,379,999,62.06%
3877,Women Natural Wedges,4.2,Women,549,999,45.05%
3878,Casuals For Men,3.9,Men,349,999,65.07%
3879,Jutis For Women,3.6,Women,199,499,60.12%
3880,Men's Leather Maroon,3.9,Men,749,999,25.03%
3881,Women's Red Velvet,3.8,Women,284,499,43.09%
3882,Jutis For Women,4,Women,186,599,68.95%
3883,Chappal for men,4,,251,499,49.70%
3884,Combo Pack of,3.8,Men,424,699,39.34%
3885,Slippers,4.1,Men,249,999,75.08%
3886,Women Black Heels,4,Women,599,1199,50.04%
3887,"Women Beige, Pink",3.9,Women,474,999,52.55%
3888,Men's Formal Lace,4.1,Men,693,775,6.01%
3889,Shoes For Women,4.1,Women,399,799,50.06%
3890,Women Pink Flats,4.1,Women,359,499,28.06%
3891,Casual Shoes For,4,Women,493,999,50.65%
3892,Men Beige Sandal,4.3,Men,899,2999,70.02%
3893,Jutis For Women,4,Women,189,499,62.12%
3894,Running Shoes For,4,Men,499,999,50.05%
3895,Combo pack of,3.8,Men,699,998,29.96%
3896,SFG 48 Olive,4,Men,414,424,2.36%
3897,Women White Heels,4,Women,569,799,28.79%
3898,Casuals For Women,4,,379,399,5.01%
3899,FS19 Walking Shoes,4,Women,599,999,40.04%
3900,Shoes For Ladies,4.4,Women,598,999,40.14%
3901,Slipper for Women's,3.7,Women,299,599,50.08%
3902,Casual & Party,3.9,Women,404,499,19.04%
3903,Walking Shoes For,4.1,Women,474,999,52.55%
3904,Keeley Springtime Bellies,4,Women,349,549,36.43%
3905,Womens Comfort Stylish,3.8,Women,232,499,53.51%
3906,Women Copper Heels,4.5,Women,569,999,43.04%
3907,"Men Navy, Orange",4.1,Men,798,999,20.12%
3908,Women Tan Wedges,4,Women,569,999,43.04%
3909,Flip Flops,4.3,Women,389,999,61.06%
3910,Jutis For Men,4,Men,367,599,38.73%
3911,Women Black Flats,4.1,Women,380,669,43.20%
3912,Running Shoes For,4.1,Men,474,999,52.55%
3913,WOMEN BLACK GOLA,3.9,Women,149,249,40.16%
3914,Men Brown Sandal,3.9,,399,1499,73.38%
3915,Synthetic Leather Casual,3.9,,330,999,66.97%
3916,Flip Flops,3.8,Women,217,999,78.28%
3917,Slip On For,4.1,Men,1740,5755,70.01%
3918,Jutis For Men,3.8,Men,780,999,21.92%
3919,Women Black Heels,4.1,Women,499,999,50.05%
3920,Slides,3.2,Men,498,1497,66.73%
3921,BM-14552-S-Black Boots For,4.3,Women,1599,3999,60.02%
3922,Men Blue Flats,4.2,Men,1649,2999,45.02%
3923,Red Chief Men's,3.9,Men,1726,3799,54.57%
3924,Perfect Stylish Girls,3.9,Women,399,999,60.06%
3925,Flip Flops,4,Women,220,499,55.91%
3926,Flooristo White Casual,3.4,Men,469,599,21.70%
3927,Asian Women's Modern,4,Women,489,489,0.00%
3928,Girls Casual Partywear,4.3,,449,999,55.06%
3929,Stylish 427 Brown,4,Men,329,499,34.07%
3930,CLOUDRIDEDMX4.0 Running Shoes,4,Women,4787,7999,40.16%
3931,Women Copper Wedges,4,Women,399,500,20.20%
3932,Running Shoes For,4.1,Men,396,1191,57.36%
3933,Men Brown Sandal,4,Men,398,999,60.16%
3934,Women Grey Heels,3.4,Women,599,999,40.04%
3935,Casuals For Men,3.3,Men,332,499,33.47%
3936,Canvas Shoes For,4.1,Men,499,1499,66.71%
3937,CLAIRE (Collector's Edition),4.4,Women,1049,1299,19.25%
3938,Men Brown Sandal,3.9,Men,711,2699,73.66%
3939,Women Black Bellies,4.1,Women,499,999,50.05%
3940,Amazon Brand -,4.5,Men,399,399,0.00%
3941,Future-01 running shoes,4,Men,474,549,13.66%
3942,Lace Up For,5,Men,1494,2490,40.00%
3943,Women Black Wedges,4,Women,399,499,20.04%
3944,Punjabi and Wedding,3.7,Men,549,999,45.05%
3945,Women Pink Heels,4.1,Women,799,2499,68.03%
3946,"Women Maroon, Brown,",4.1,Women,511,1149,55.53%
3947,Jutis For Women,3.8,Women,199,599,66.78%
3948,Slides,3.8,Women,349,999,65.07%
3949,Men Khaki Casual,4.1,Men,2176,2695,19.26%
3950,PERIS Running Shoes,4.1,Men,1823,2399,24.01%
3951,Bellies For Women,3.9,Women,449,999,55.06%
3952,Go Walk Lite,4.4,Women,2500,4999,49.99%
3953,Zar Check Sneakers,3.7,Men,529,999,47.05%
3954,Trenzo Wn's II,4.3,Women,1709,2999,43.01%
3955,Women Beige Heels,4.1,Women,699,999,30.03%
3956,Men Black Casual,3.6,Men,806,2399,66.40%
3957,Casuals For Men,4.1,Men,440,999,55.96%
3958,Synthetic Leather Casual,3.9,Men,379,999,62.06%
3959,Glarus M Running,4.2,Men,979,2315,58.02%
3960,"Casual , Partywear",4,Men,399,999,60.06%
3961,Kapda Funda Juties,4.2,Women,199,599,66.78%
3962,Bellies For Women,4.2,Women,299,999,70.07%
3963,Slides,3.9,Women,235,599,60.77%
3964,Men Grey Sports,3.8,Men,229,649,64.71%
3965,Loafers For Men,3.8,Men,399,999,60.06%
3966,Boots For Women,3.4,Women,477,1049,54.53%
3967,STRIDE RUNNER Running,4.3,Men,1047,2099,50.12%
3968,Men Black Sandal,4.1,Men,569,599,5.01%
3969,Ethnic Mule For,2.9,Men,449,999,55.06%
3970,Latest Comfort Red-Flip,4.3,Women,269,499,46.09%
3971,"Cosko Sports Shoes,Running",4.1,Men,799,999,20.02%
3972,CLOUDRIDEDMX4.0 Running Shoes,4,Women,4787,7999,40.16%
3973,Men SFG-2064 Navy,4.1,Men,469,574,18.29%
3974,Slip On For,4.2,Men,2110,2895,27.12%
3975,Go Walk Lite,4.4,Women,2500,4999,49.99%
3976,Sneakers For Men,4.1,Men,389,999,61.06%
3977,Flex Experience Rn,4.2,Men,3497,4995,29.99%
3978,S-9 Running Shoes,4.1,Men,569,599,5.01%
3979,Women Tan Bellies,4.4,Women,584,1299,55.04%
3980,GEL-VENTURE 8 Running,4.5,Men,2849,4999,43.01%
3981,Women Red Flats,4.1,Women,277,1299,78.68%
3982,Men Black Sandal,4.2,Men,2447,3495,29.99%
3983,Women Brown Bellies,4,Women,424,999,57.56%
3984,Women Neutral Flats,4.1,Women,499,999,50.05%
3985,Women Gold Flats,3.9,Women,249,999,75.08%
3986,Men Black Sandal,4,Men,919,2299,60.03%
3987,Sneakers For Men,4.2,Men,449,999,55.06%
3988,Women's Printed Punjabi,4.1,Women,449,999,55.06%
3989,Women Brown Flats,4.2,Women,380,999,61.96%
3990,Boots For Women,4.1,Women,379,999,62.06%
3991,Flip Flops,4.4,Women,229,999,77.08%
3992,Slip On For,4.3,Men,711,899,20.91%
3993,Flip Flops,3.7,Men,299,399,25.06%
3994,Suede Leather Chelsea,4.2,Men,1661,3499,52.53%
3995,Mojaris For Men,4,Men,499,999,50.05%
3996,Boots For Men,4.3,Men,1595,1599,0.25%
3997,Women Black Flats,4.1,Women,442,515,48.64%
3998,Men Blue Casual,3.7,Men,189,499,62.12%
3999,"Men Blue, Green",4,Men,809,899,10.01%
4000,Smart Casuals Canvas,4,Men,379,998,62.02%
4001,Women Tan Flats,4.1,Women,549,999,45.05%
4002,Sketch-21 Grey Pink,3.9,Women,474,999,52.55%
4003,Welcome Pure Women'S,4.1,Women,299,499,40.08%
4004,Slip On For,4.3,Men,2156,2695,20.00%
4005,Women Multicolor Flats,4,Women,395,999,60.46%
4006,Slip On Sneakers,3.9,Women,474,599,20.87%
4007,Leather Casual Stylish,4.2,Women,398,1399,71.55%
4008,Women Girl's Fashion,3.9,Women,201,699,71.24%
4009,Women Yellow Heels,3.7,Women,379,999,62.06%
4010,Slip On For,4,Men,379,999,62.06%
4011,SFG-517 Flip Flops,4.2,Men,294,329,10.64%
4012,Belly Bellies For,4.1,Women,470,499,5.81%
4013,Women Black Flats,3.9,Women,269,399,32.58%
4014,Leather Formal office,3.9,Men,799,1999,60.03%
4015,TRENDY Bellies For,3.6,Women,995,1890,47.35%
4016,Khadau Black Color,3.9,Men,199,699,71.53%
4017,Men Multicolor Sandal,4,Men,499,998,50.00%
4018,Casuals For Men,3.7,Men,369,999,63.06%
4019,Women Beige Wedges,3.5,Women,488,1299,62.43%
4020,Perfect Stylish Girls,4.2,Women,379,999,62.06%
4021,Carina slim SL,4.1,Women,1539,3499,56.02%
4022,sports shoes for,4.1,Men,399,999,60.06%
4023,Knee High Hoots,3.7,Women,3899,6599,40.92%
4024,Mojaris Jutis For,4.3,Men,399,499,20.04%
4025,Flip Flops,3.9,Men,399,499,20.04%
4026,Combo Pack of,4,Men,525,1499,64.98%
4027,Combo Pack of,3.6,Men,621,835,43.04%
4028,CatBird Women's Loafers,4,Women,497,499,0.40%
4029,Mesh Lightweight Gymwear,3.6,Men,429,1299,66.97%
4030,Loafers For Men,4,Men,398,1599,75.11%
4031,Boots For Women,5,Women,2131,4995,57.34%
4032,Women Gold Heels,3.9,Women,649,999,35.04%
4033,Women Beige Flats,4,Women,499,599,16.69%
4034,Lace Up For,3.6,Men,399,1999,80.04%
4035,WILLY-2 Bellies For,3.3,Women,449,499,10.02%
4036,Casuals For Men,4,Men,680,999,31.93%
4037,"Women Brown, Black",4.8,Women,593,1299,54.35%
4038,T STAR Women's,3.3,Women,449,499,10.02%
4039,Running Shoes For,4,Men,499,999,50.05%
4040,Boots For Women,4.1,Women,379,999,62.06%
4041,Slippers,3.7,Women,209,499,58.12%
4042,Bellies For Women,4.2,,639,799,20.03%
4043,BENASSI JDI Slides,4.2,Men,1747,2495,29.98%
4044,Women Pink Heels,4.1,Women,599,999,40.04%
4045,Casuals For Men,4.1,Men,399,999,60.06%
4046,Jutis For Women,4.3,Women,199,499,60.12%
4047,Fluo M Running,4.3,Men,1899,3799,50.01%
4048,Men Grey Casual,4,Men,1649,2999,45.02%
4049,Ethics Perfect Women's,3.9,Women,299,499,40.08%
4050,Women Navy Heels,3.8,Women,399,999,60.06%
4051,SL 164 Walking,4.4,Women,899,999,10.01%
4052,Women peach Bellies,3.9,Women,268,699,61.66%
4053,Running Shoes For,3.9,Women,560,1499,62.64%
4054,Air Blue Running,4.1,Men,411,999,58.86%
4055,CRYSTA Running Shoes,4.2,Men,839,1049,20.02%
4056,Flip Flops,4.2,Men,349,499,30.06%
4057,Pink Fluffy Fur,4.3,,493,749,34.18%
4058,Women Pink Flats,4.1,Women,285,799,64.33%
4059,Running Shoes For,4.2,Men,499,999,50.05%
4060,Formal Shoes Slip,4.1,Men,664,699,5.01%
4061,Sneakers For Men,4,Men,399,499,20.04%
4062,Men Khaki Casual,4.1,Men,2176,2695,19.26%
4063,Mojaris For Men,3.3,Men,499,999,50.05%
4064,Women Pink Wedges,4.5,Women,1049,3499,70.02%
4065,Premium Series Mojaris,4,Men,699,1999,65.03%
4066,Running Shoes For,4.2,Men,569,999,43.04%
4067,Flip Flops,3.7,Women,189,299,36.79%
4068,Escaper Pro Core,4.4,Women,2199,3999,45.01%
4069,Jutis For Men,4.2,Men,832,999,16.72%
4070,High heels Tan,4,Women,521,999,47.85%
4071,Combo-(2)-1044-993 Sneakers For,4,Women,585,998,41.38%
4072,Puma Unisex Sf,4.2,Men,2799,2799,0.00%
4073,Girls Stylish Cut,4,Women,349,499,30.06%
4074,New Fashionable And,4.1,Women,499,999,50.05%
4075,Ultra Flex-Windsong Running,4.4,Women,2700,5999,54.99%
4076,Present New White,4,Women,799,1999,60.03%
4077,Bellies For Women,3.7,Women,260,599,56.59%
4078,Men Tan Sandal,3.7,,598,1999,70.09%
4079,Boots For Women,3.8,,449,999,55.06%
4080,Boots For Women,4,Women,699,1399,50.04%
4081,Women Black Bellies,4,Women,399,999,60.06%
4082,Women Gold Flats,4.2,Women,399,899,55.62%
4083,Women Multicolor Flats,3.7,Women,205,499,58.92%
4084,Beige Leather Jalsa,3.9,Men,488,549,11.11%
4085,Slippers,4,Women,417,1399,70.19%
4086,sports shoes for,4.1,Men,399,999,60.06%
4087,Hand Made Loafar,3.9,Men,450,499,9.82%
4088,Boots For Women,3.6,Women,479,949,49.53%
4089,Formal Leather Derby,4.1,Men,1498,4995,70.01%
4090,Lace Up For,3.9,Men,379,999,62.06%
4091,Slip On For,3.8,Men,472,1599,70.48%
4092,Wedding And party,4,Women,299,459,34.86%
4093,Slip On Sneakers,3.7,Men,799,2999,73.36%
4094,BL-3 Belly Bellies,3.3,Women,459,699,34.33%
4095,Boots For Women,4.5,Women,525,956,50.05%
4096,Girls Stylish &,4.2,Women,358,999,64.16%
4097,Designer Robot jutis,3.3,Women,247,499,50.50%
4098,Men's Traditional Latest,4.1,Men,399,799,50.06%
4099,Women Black Heels,3.4,Women,420,1127,66.07%
4100,Jalsa Jutis For,3.8,Men,899,1999,55.03%
4101,white running shoes,3.7,Men,704,3699,80.97%
4102,Women Black Wedges,4.4,Women,434,999,56.56%
4103,GO RUN PURE,4,Women,4549,6999,35.01%
4104,REEBOK REVOLUTION TR,4.2,Men,1264,2299,45.02%
4105,Slides,4.4,Women,569,999,43.04%
4106,comfortable lady Shoes,4,Women,303,995,71.07%
4107,Feather Print New,4.1,Men,500,999,49.95%
4108,Sneakers For Women,4.2,Women,348,999,65.17%
4109,Running Shoes For,4.1,Men,499,599,16.69%
4110,Casuals For Women,4.3,Women,570,699,18.45%
4111,Punjabi Jutis For,4.4,Women,1399,2000,30.05%
4112,Women Silver Heels,3.9,Women,569,999,43.04%
4113,Slides,3.7,Men,498,1497,66.73%
4114,Combo Pack Of,3.5,Men,689,1996,65.48%
4115,Men SFG-49 Navy,4.2,Men,369,399,7.52%
4116,Slides,3.9,Women,292,999,70.77%
4117,High Ankle Denim,4.3,Women,449,999,55.06%
4118,AMD_LF_07 Slippers,3.9,Women,319,599,46.74%
4119,Women Tan Flats,4.1,Women,360,899,59.96%
4120,FLEX APPEAL 3.0-SATELLITE,4.3,Women,1920,4799,59.99%
4121,Slides,4,Women,275,999,72.47%
4122,Men's Red Velvet,3.6,,445,699,36.34%
4123,Slip On Sneakers,4.2,Women,299,899,66.74%
4124,Women SL-120 Grey,4.2,Women,462,549,15.85%
4125,Bella Toes Presents,3.8,Women,399,495,19.39%
4126,Slippers,4.2,Men,298,329,9.42%
4127,ST Activate Running,4.3,Men,1679,2799,40.01%
4128,Casual Slippers Flip,4,Men,199,499,60.12%
4129,Women Black Heels,3.4,Women,749,999,25.03%
4130,Women White Heels,4.1,Women,699,999,30.03%
4131,Casuals For Women,3.9,Women,379,399,5.01%
4132,Climber Boots For,4,Men,474,999,52.55%
4133,Women Tan Wedges,4.1,Women,599,1299,53.89%
4134,0260 Slip On,3.8,Men,322,999,67.77%
4135,Sneakers For Men,4.1,Men,380,883,62.06%
4136,Jutis For Women,4,Women,199,499,60.12%
4137,Dancing Shoes For,3.9,Men,555,699,20.60%
4138,Air Max Mesh,4.2,Men,489,649,24.65%
4139,Fashion Sneakers Sneakers,3.9,Men,949,2499,62.02%
4140,Women Brown Bellies,4.2,Women,341,899,62.07%
4141,Men Blue Sandal,4,Men,3147,4495,29.99%
4142,Women Blue Wedges,4.7,Women,489,1099,55.51%
4143,Long Boots Combo,4,Women,699,1998,65.02%
4144,Flip Flops,3.4,,284,599,52.59%
4145,Flip Flops,3.7,Men,353,1299,72.83%
4146,Women Red Heels,3.7,Women,564,538,19.31%
4147,DOCTOR EXTRA SOFT,4.1,Women,360,599,39.90%
4148,Fire run IDP,4.4,Men,1799,2999,40.01%
4149,Gold sequence juti,4,Women,299,699,57.22%
4150,Women Black Wedges,4.4,Women,399,899,55.62%
4151,S-101 Lace Up,4,Men,383,842,54.45%
4152,Women Orange Sports,3.5,Women,948,995,4.72%
4153,Sneakers For Men,4.1,Men,399,999,60.06%
4154,Modern Runner Running,4.1,Men,1799,2999,40.01%
4155,"Men Blue, Brown",3.5,Men,379,1091,55.06%
4156,Dynavics Women Furr,4.3,Women,379,899,57.84%
4157,DYNAMIGHT 2.0-QUICK CONCEPT,4.6,Women,2089,3799,45.01%
4158,ASTRORIDEWALK2.0 Running Shoes,4,Women,2400,5999,59.99%
4159,Women Maroon Wedges,3.9,Women,299,599,50.08%
4160,Women Pink Flats,3.9,Women,378,499,24.25%
4161,Running Shoes For,4,Women,499,599,16.69%
4162,Fashion Outdoor Canvas,4,Men,499,1199,58.38%
4163,Women Blue Bellies,3.7,Women,474,499,5.01%
4164,Jutis For Women,3.9,Women,219,499,56.11%
4165,Slides,4.2,,259,999,74.07%
4166,Aerobic Dancing Shoes,4,Men,555,799,30.54%
4167,Men Brown Flats,3.9,Men,499,999,50.05%
4168,Women Black Heels,3.4,Women,749,999,25.03%
4169,Women Pink Sports,4.4,Women,1230,4248,70.01%
4170,Leather Casual Stylish,4.2,Women,398,1399,71.55%
4171,NUM0001 Loafers For,4.1,Men,399,799,50.06%
4172,Boots For Men,4,Men,555,999,44.44%
4173,Stylish Good Looking,4,Men,399,999,60.06%
4174,White Casual Shoes,4.1,Men,437,999,56.26%
4175,Women White Bellies,4,Women,299,999,70.07%
4176,Jutis For Women,3.8,Women,317,599,47.08%
4177,Appeal Badminton Shoes,4.1,Men,721,999,27.83%
4178,Women Orange Sports,3.5,Women,948,995,4.72%
4179,Longwalk Women Casual,4.1,Women,279,299,6.69%
4180,Combo Fit-Man Red,3.9,Men,399,2499,84.03%
4181,Bellies For Women,4.5,,549,999,45.05%
4182,Blush-22 Canvas shoes,4.1,Women,331,499,33.67%
4183,Trending Sneakers For,4,Men,249,599,58.43%
4184,Casuals For Women,4.3,Women,430,499,13.83%
4185,Women Silver Heels,4,Women,390,999,60.96%
4186,WIKA_R023 Sneakers For,3.8,Women,394,799,50.69%
4187,Future-01 running shoes,4,Men,531,660,13.66%
4188,Combo Pack of,3.8,Men,699,1497,53.31%
4189,Cilia Mode Sneakers,4.4,Women,2849,4999,43.01%
4190,Boots For Women,4.1,Women,379,999,62.06%
4191,Women Multicolor Sports,4.1,Women,444,549,19.13%
4192,HURTLE WALK LP,4.5,Women,1611,3999,59.71%
4193,SK555 Boot Shoes,4,Women,899,1600,43.81%
4194,Men's Black Ethnic,4.1,Men,749,999,25.03%
